3.498030; 52.925800
3.356427; 53.108395
3.214485; 53.290700
3.072207; 53.472715
2.929594; 53.654443
2.786649; 53.835885
2.643372; 54.017044
2.499767; 54.197920
2.355835; 54.378516
2.211578; 54.558833
2.066998; 54.738873
1.922097; 54.918638
1.776877; 55.098130
1.631339; 55.277349
1.485487; 55.456299
1.339320; 55.634981
1.192842; 55.813396
1.046055; 55.991547
0.898959; 56.169435
0.751558; 56.347062
0.603852; 56.524430
0.455844; 56.701542
0.307536; 56.878397
0.158930; 57.055000
0.010026; 57.231351
-0.139172; 57.407452
-0.288663; 57.583305
-0.438446; 57.758913
-0.588518; 57.934276
-0.738877; 58.109398
-0.889523; 58.284279
-1.040452; 58.458922
-1.191664; 58.633330
-1.343156; 58.807502
-1.494927; 58.981443
-1.646975; 59.155153
-1.799298; 59.328635
-1.951894; 59.501890
-2.104762; 59.674922
-2.257900; 59.847730
-2.411306; 60.020319
-2.564978; 60.192689
-2.718916; 60.364843
-2.873116; 60.536782
-3.027578; 60.708510
-3.182299; 60.880027
-3.337278; 61.051336
-3.492513; 61.222439
-3.648002; 61.393338
-3.803745; 61.564035
-3.959739; 61.734532
-4.115982; 61.904832
-4.272473; 62.074936
-4.429210; 62.244847
-4.586191; 62.414566
-4.743415; 62.584096
-4.900881; 62.753439
-5.058586; 62.922597
-5.216529; 63.091572
-5.374708; 63.260367
-5.533122; 63.428983
-5.691769; 63.597423
-5.850647; 63.765688
-6.009756; 63.933782
-6.169092; 64.101706
-6.328655; 64.269463
-6.488443; 64.437054
-6.648455; 64.604482
-6.808688; 64.771750
-6.969142; 64.938858
-7.129814; 65.105811
-7.290704; 65.272609
-7.451809; 65.439255
-7.613128; 65.605752
-7.774660; 65.772102
-7.936403; 65.938306
-8.098355; 66.104368
-8.260515; 66.270289
-8.422881; 66.436072
-8.585452; 66.601720
-8.748226; 66.767234
-8.911202; 66.932616
-9.074379; 67.097870
-9.237754; 67.262998
-9.401326; 67.428001
-9.565094; 67.592883
-9.729056; 67.757645
-9.893211; 67.922291
-10.057557; 68.086822
-10.222093; 68.251241
-10.386817; 68.415550
-10.551728; 68.579751
-10.716825; 68.743848
-10.882105; 68.907842
-11.047567; 69.071737
-11.213211; 69.235534
-11.379034; 69.399235
-11.545035; 69.562844
-11.711212; 69.726363
-11.877565; 69.889795
-12.044091; 70.053141
-12.210789; 70.216405
-12.377659; 70.379589
-12.544697; 70.542695
-12.711904; 70.705726
-12.879277; 70.868685
-13.046815; 71.031574
-13.214517; 71.194395
-13.382381; 71.357152
-13.550405; 71.519847
-13.718589; 71.682482
-13.886932; 71.845061
-14.055430; 72.007585
-14.224084; 72.170058
-14.392892; 72.332482
-14.561852; 72.494860
-14.730963; 72.657194
-14.900223; 72.819487
-15.069632; 72.981742
-15.239187; 73.143962
-15.408888; 73.306149
-15.578733; 73.468306
-15.748721; 73.630435
-15.918849; 73.792541
-16.089118; 73.954624
-16.259525; 74.116689
-16.430069; 74.278738
-16.600749; 74.440773
-16.771563; 74.602798
-16.942510; 74.764815
-17.113589; 74.926828
-17.284798; 75.088839
-17.456136; 75.250851
-17.627602; 75.412867
-17.799193; 75.574890
-17.970910; 75.736922
-18.142749; 75.898968
-18.314711; 76.061029
-18.486793; 76.223109
-18.658995; 76.385210
-18.831315; 76.547337
-19.003751; 76.709491
-19.176303; 76.871676
-19.348968; 77.033894
-19.521747; 77.196150
-19.694636; 77.358446
-19.867635; 77.520785
-20.040742; 77.683170
-20.213957; 77.845605
-20.387277; 78.008092
-20.560702; 78.170635
-20.734229; 78.333237
-20.907859; 78.495902
-21.081588; 78.658632
-21.255417; 78.821430
-21.429343; 78.984301
-21.603365; 79.147247
-21.777483; 79.310272
-21.951693; 79.473379
-22.125996; 79.636571
-22.300390; 79.799851
-22.474873; 79.963224
-22.649444; 80.126693
-22.824102; 80.290261
-22.998845; 80.453931
-23.173672; 80.617707
-23.348581; 80.781593
-23.523572; 80.945592
-23.698643; 81.109707
-23.873792; 81.273943
-24.049018; 81.438303
-24.224319; 81.602790
